cifar_rank_vc/cifar/argus1/3.png,2
cifar_score_vc/cifar/argus1/3.png,4
cifar_rank_vc/cifar/adapt/4.png,7
cifar_score_vc/cifar/adapt/4.png,1
cifar_rank_vc/cifar/deepXplore/4.png,5
cifar_score_vc/cifar/deepXplore/4.png,2
cifar_rank_vc/cifar/diffchaser/4.png,4
cifar_score_vc/cifar/diffchaser/4.png,2
cifar_rank_vc/cifar/argus3/4.png,3
cifar_score_vc/cifar/argus3/4.png,3
cifar_rank_vc/cifar/argus1/4.png,1
cifar_score_vc/cifar/argus1/4.png,4
cifar_rank_vc/cifar/dlfuzz/4.png,6
cifar_score_vc/cifar/dlfuzz/4.png,1
cifar_rank_vc/cifar/argus2/4.png,2
cifar_score_vc/cifar/argus2/4.png,4
cifar_rank_vc/cifar/dlfuzz/5.png,5
cifar_score_vc/cifar/dlfuzz/5.png,2
cifar_rank_vc/cifar/diffchaser/5.png,7
cifar_score_vc/cifar/diffchaser/5.png,1
cifar_rank_vc/cifar/argus1/5.png,1
cifar_score_vc/cifar/argus1/5.png,4
cifar_rank_vc/cifar/deepXplore/5.png,6
cifar_score_vc/cifar/deepXplore/5.png,2
cifar_rank_vc/cifar/argus3/5.png,3
cifar_score_vc/cifar/argus3/5.png,4
cifar_rank_vc/cifar/adapt/5.png,4
cifar_score_vc/cifar/adapt/5.png,3
cifar_rank_vc/cifar/argus2/5.png,2
cifar_score_vc/cifar/argus2/5.png,4
cifar_rank_vc/cifar/adapt/6.png,7
cifar_score_vc/cifar/adapt/6.png,1
cifar_rank_vc/cifar/argus2/6.png,2
cifar_score_vc/cifar/argus2/6.png,4
cifar_rank_vc/cifar/deepXplore/6.png,5
cifar_score_vc/cifar/deepXplore/6.png,2
cifar_rank_vc/cifar/argus1/6.png,1
cifar_score_vc/cifar/argus1/6.png,4
cifar_rank_vc/cifar/dlfuzz/6.png,4
cifar_score_vc/cifar/dlfuzz/6.png,2
cifar_rank_vc/cifar/diffchaser/6.png,6
cifar_score_vc/cifar/diffchaser/6.png,1
cifar_rank_vc/cifar/argus3/6.png,3
cifar_score_vc/cifar/argus3/6.png,4
cifar_rank_vc/cifar/argus3/7.png,3
cifar_score_vc/cifar/argus3/7.png,4
cifar_rank_vc/cifar/dlfuzz/7.png,6
cifar_score_vc/cifar/dlfuzz/7.png,2
cifar_rank_vc/cifar/argus2/7.png,1
cifar_score_vc/cifar/argus2/7.png,4
cifar_rank_vc/cifar/deepXplore/7.png,7
cifar_score_vc/cifar/deepXplore/7.png,1
cifar_rank_vc/cifar/adapt/7.png,4
cifar_score_vc/cifar/adapt/7.png,3
cifar_rank_vc/cifar/diffchaser/7.png,5
cifar_score_vc/cifar/diffchaser/7.png,2
cifar_rank_vc/cifar/argus1/7.png,2
cifar_score_vc/cifar/argus1/7.png,4
cifar_rank_vc/cifar/adapt/8.png,6
cifar_score_vc/cifar/adapt/8.png,1
cifar_rank_vc/cifar/argus2/8.png,2
cifar_score_vc/cifar/argus2/8.png,4
cifar_rank_vc/cifar/argus3/8.png,3
cifar_score_vc/cifar/argus3/8.png,3
cifar_rank_vc/cifar/argus1/8.png,1
cifar_score_vc/cifar/argus1/8.png,4
cifar_rank_vc/cifar/deepXplore/8.png,5
cifar_score_vc/cifar/deepXplore/8.png,2
cifar_rank_vc/cifar/dlfuzz/8.png,4
cifar_score_vc/cifar/dlfuzz/8.png,3
cifar_rank_vc/cifar/diffchaser/8.png,7
cifar_score_vc/cifar/diffchaser/8.png,1
cifar_rank_vc/cifar/diffchaser/9.png,7
cifar_score_vc/cifar/diffchaser/9.png,1
cifar_rank_vc/cifar/adapt/9.png,6
cifar_score_vc/cifar/adapt/9.png,1
cifar_rank_vc/cifar/argus2/9.png,1
cifar_score_vc/cifar/argus2/9.png,4
cifar_rank_vc/cifar/argus1/9.png,2
cifar_score_vc/cifar/argus1/9.png,4
cifar_rank_vc/cifar/deepXplore/9.png,5
cifar_score_vc/cifar/deepXplore/9.png,2
cifar_rank_vc/cifar/argus3/9.png,3
cifar_score_vc/cifar/argus3/9.png,3
cifar_rank_vc/cifar/dlfuzz/9.png,4
cifar_score_vc/cifar/dlfuzz/9.png,2
mnist_rank_vc/mnist/diffchaser/0.png,6
